FID,Shape,FILENAME,Tile number(fish_lab),xmid,ymid,xmin,xmax,ymin,ymax,trunc_id,trunc_area,perc_trunc,trunc_perc,Height(zrange),BEV Tree Size(orig_area),Truncation,Tile Type,perc_over,indi,Vol
1106,Polygon,1886.shp,375,620039.1014,4847560.646,620035.51,620042.6927,4847555.71,4847565.581,1107,70.900432,0.564034,0.435966,11.63099976,125.702499,True,Train,0.458521,1886.shp375,1462.045735
1107,Polygon,1890.shp,375,620046.7001,4847559.879,620041.3511,620052.0491,4847555.71,4847564.048,1108,89.203133,0.669435,0.330565,14.49800293,133.251427,True,Train,0.440453,1890.shp375,1931.879579
1108,Polygon,1900.shp,375,620036,4847567.786,620035.51,620036.49,4847564.199,4847571.373,1109,7.030226,0.138312,0.861688,9.99899292,50.828682,True,Train,0.192634,1900.shp375,508.2356315
1109,Polygon,1912.shp,375,620038.7291,4847587.229,620035.51,620041.9484,4847580.4,4847594.059,1110,87.938772,0.45671,0.54329,13.59400147,192.54838,True,Train,0.626827,1912.shp375,2617.50296
1110,Polygon,1916.shp,375,620038.729,4847580.952,620035.51,620041.9481,4847572.942,4847588.962,1111,103.137887,0.370092,0.629908,14.35399475,278.681716,True,Train,0.534453,1916.shp375,4000.195889
1111,Polygon,1920.shp,375,620042.4459,4847567.809,620040.7042,620044.1876,4847566.44,4847569.178,1112,9.536853,0.999994,6E-06,3.703995361,9.536906,False,Train,0,1920.shp375,35.32465558
1112,Polygon,1924.shp,375,620061.829,4847578.491,620056.5621,620067.0958,4847570.802,4847586.18,1113,161.989345,0.999997,3E-06,15.69400147,161.989829,False,Train,0.753788,1924.shp375,2542.268614
1113,Polygon,1927.shp,375,620068.5497,4847579.969,620063.6046,620073.4944,4847574.499,4847585.439,1114,108.188625,0.999969,3.1E-05,15.32800476,108.191935,False,Train,0.828509,1927.shp375,1658.366495
1114,Polygon,1931.shp,375,620069.4985,4847577.19,620063.6049,620075.392,4847571.841,4847582.539,1115,126.096659,1.000013,0,15.50399963,126.095018,False,Train,0.819075,1931.shp375,1954.977113
1115,Polygon,1936.shp,375,620066.8297,4847570.891,620061.1107,620072.5487,4847565.7,4847576.082,1116,118.743597,1.000005,0,15.23399597,118.742958,False,Train,0.733468,1936.shp375,1808.929744
1116,Polygon,1940.shp,375,620057.6569,4847580.714,620053.82,620061.4937,4847576.343,4847585.085,1117,67.089624,1.000006,0,12.62400635,67.089195,False,Train,0.642663,1940.shp375,846.9344236
1117,Polygon,1948.shp,375,620060.0291,4847568.44,620052.952,620067.1063,4847562.841,4847574.039,1118,158.501759,0.999979,2.1E-05,17.69799561,158.505037,False,Train,0.939748,1948.shp375,2805.221448
1118,Polygon,1956.shp,375,620052.4549,4847565.486,620046.0089,620058.9008,4847559.508,4847571.464,1119,154.142002,0.999995,5E-06,17.76400513,154.142752,False,Train,0.51073,1956.shp375,2738.192637
1119,Polygon,1967.shp,375,620039.9387,4847556.172,620036.4508,620043.4266,4847555.71,4847556.633,1120,6.440756,0.136993,0.863007,13.93100586,47.015098,True,Train,0,1967.shp375,654.9676057
1120,Polygon,2002.shp,375,620066.2673,4847555.875,620062.5065,620070.028,4847555.71,4847556.039,1121,2.47683,0.046744,0.953256,13.64399902,52.987124,True,Train,0,2002.shp375,722.9562681
1121,Polygon,3716.shp,375,620088.4501,4847600.223,620084.3508,620092.5494,4847595.408,4847605.039,1122,78.960717,0.999997,3E-06,11.18400085,78.960972,False,Train,0,3716.shp375,883.0995783
1122,Polygon,2235.shp,377,620172.6488,4847559.074,620165.7494,620179.5481,4847555.71,4847562.438,1123,92.841793,0.461779,0.538221,16.49399536,201.052355,True,Train,0.589679,2235.shp377,3316.156611
1123,Polygon,2245.shp,377,620179.869,4847560.733,620171.4113,620188.3266,4847555.71,4847565.756,1124,169.93787,0.949291,0.050709,15.16100281,179.015522,True,Train,0.561253,2245.shp377,2714.054832
1124,Polygon,2248.shp,377,620183.5,4847558.024,620176.8515,620190.1485,4847555.71,4847560.339,1125,61.545164,0.345486,0.654514,14.8439978,178.140701,True,Train,0.862984,2248.shp377,2644.320174
1125,Polygon,2256.shp,377,620213.1493,4847556.974,620210.7885,620215.51,4847555.71,4847558.239,1126,11.939729,0.215181,0.784819,6.664001465,55.486879,True,Train,0,2256.shp377,369.7646429
1126,Polygon,2253.shp,378,620221.0209,4847558.273,620217.0508,620224.9909,4847555.71,4847560.836,1127,40.697777,0.603399,0.396601,7.184003906,67.447534,True,Train,0.231987,2253.shp378,484.5433477
1127,Polygon,2256.shp,378,620216.453,4847556.974,620215.51,620217.3959,4847555.71,4847558.239,1128,4.769064,0.085949,0.914051,6.664001465,55.486879,True,Train,0.537815,2256.shp378,369.7646429
1128,Polygon,2258.shp,378,620220.6247,4847556.274,620215.5509,620225.6984,4847555.71,4847556.838,1129,11.448409,0.093266,0.906734,7.449000854,122.75069,True,Train,0.930278,2258.shp378,914.3699946
1129,Polygon,3861.shp,378,620272.9313,4847565.871,620270.3525,620275.51,4847556.604,4847575.138,1130,95.591684,0.256656,0.743344,17.33400208,372.450983,True,Train,0,3861.shp378,6456.066112
1130,Polygon,2187.shp,379,620310.6492,4847614.693,620309.4032,620311.8952,4847613.677,4847615.71,1131,5.066984,0.715394,0.284606,3.774004517,7.082784,True,Train,0,2187.shp379,26.73045881
1131,Polygon,2199.shp,379,620321.6207,4847599.55,620320.4507,620322.7907,4847598.239,4847600.861,1132,6.13548,1.00004,0,3.28399353,6.135232,False,Train,0,2199.shp379,20.14806219
1132,Polygon,3666.shp,379,620331.8806,4847596.634,620328.2511,620335.51,4847591.241,4847602.026,1133,78.285785,0.698852,0.301148,12.71400269,112.020577,True,Train,0.198754,3666.shp379,1424.229917
1133,Polygon,3670.shp,379,620326.7958,4847593.79,620323.1169,620330.4747,4847589.341,4847598.239,1134,65.466761,1,0,11.0740033,65.466758,False,Train,0.558479,3670.shp379,724.9790939
1134,Polygon,3674.shp,379,620319.4893,4847591.43,620313.3033,620325.6753,4847585.31,4847597.55,1135,151.435754,1.000006,0,12.66399353,151.434912,False,Train,0.138687,3674.shp379,1917.770746
1135,Polygon,3685.shp,379,620329.0025,4847563.993,620325.4514,620332.5536,4847562.339,4847565.646,1136,23.481294,0.999993,7E-06,12.52300049,23.481447,False,Train,0.1145,3685.shp379,294.0581722
1136,Polygon,3689.shp,379,620330.5775,4847571.383,620326.6057,620334.5493,4847567.308,4847575.458,1137,64.737163,1.000022,0,5.253994751,64.735753,False,Train,0.832336,3689.shp379,340.1213065
1137,Polygon,3695.shp,379,620325.2455,4847562.799,620323.4043,620327.0867,4847561.615,4847563.984,1138,8.723237,1.000023,0,12.3739978,8.723036,False,Train,0.308211,3695.shp379,107.9388283
1138,Polygon,3724.shp,379,620334.4806,4847570.23,620333.4511,620335.51,4847563.122,4847577.338,1139,29.268705,0.166779,0.833221,14.20399963,175.494148,True,Train,0.653506,3724.shp379,2492.718814
1139,Polygon,3731.shp,379,620330.7303,4847575.339,620325.9506,620335.51,4847568.894,4847581.784,1140,123.217798,0.959806,0.040194,5.094002686,128.377821,True,Train,0.505764,3731.shp379,653.956965
1140,Polygon,3751.shp,379,620317.4295,4847600.535,620315.6658,620319.1931,4847599.045,4847602.026,1141,10.518056,1.000018,0,4.014002075,10.517869,False,Train,0,3751.shp379,42.21874799
1141,Polygon,3755.shp,379,620308.3903,4847601.52,620306.7041,620310.0765,4847599.901,4847603.139,1142,10.919157,1.000021,0,3.474003906,10.918924,False,Train,0,3755.shp379,37.93238463
1142,Polygon,3765.shp,379,620302.0519,4847599.327,620300.1105,620303.9932,4847597.271,4847601.383,1143,15.966051,0.999994,6E-06,4.084000854,15.966144,False,Train,0,3765.shp379,65.20574573
1143,Polygon,3769.shp,379,620290.3273,4847597.472,620289.1049,620291.5497,4847596.465,4847598.478,1144,4.920893,0.999988,1.2E-05,3.144001465,4.92095,False,Train,0,3769.shp379,15.47147401
1144,Polygon,3786.shp,379,620323.5563,4847615.207,620322.2029,620324.9097,4847614.704,4847615.71,1145,2.723582,0.418504,0.581496,4.124000244,6.507893,True,Train,0,3786.shp379,26.83855232
1145,Polygon,3857.shp,379,620285.3542,4847569.602,620278.4154,620292.293,4847562.219,4847576.985,1146,204.924968,0.999998,2E-06,16.73399597,204.925428,False,Train,0.758558,3857.shp379,3429.221287
1146,Polygon,3861.shp,379,620282.9788,4847565.871,620275.51,620290.4475,4847556.604,4847575.138,1147,276.859094,0.743344,0.256656,17.33400208,372.450983,True,Train,0.561468,3861.shp379,6456.066112
1147,Polygon,3644.shp,380,620374.2191,4847602.692,620367.7517,620380.6864,4847597.001,4847608.383,1148,147.216288,1,0,16.65399963,147.216249,False,Train,0.105543,3644.shp380,2451.739357
1148,Polygon,3648.shp,380,620364.9354,4847599.488,620359.9366,620369.9341,4847594.856,4847604.121,1149,92.619839,1.000008,0,17.98400208,92.619109,False,Train,0.167757,3648.shp380,1665.662248
1149,Polygon,3655.shp,380,620353.7299,4847601.717,620348.9108,620358.5489,4847596.896,4847606.538,1150,92.931524,0.999988,1.2E-05,10.80400513,92.932666,False,Train,0.38667,3655.shp380,1004.045
1150,Polygon,3659.shp,380,620347.7157,4847600.264,620342.5823,620352.8491,4847594.508,4847606.02,1151,118.192428,1.000004,0,11.87400208,118.191942,False,Train,0.550004,3659.shp380,1403.411365
1151,Polygon,3663.shp,380,620341.2,4847598.582,620336.9504,620345.4496,4847592.516,4847604.647,1152,103.102945,0.999996,4E-06,11.32400574,103.103307,False,Train,0.437623,3663.shp380,1167.54244
1152,Polygon,3666.shp,380,620337.074,4847596.634,620335.51,620338.6379,4847591.241,4847602.026,1153,33.733776,0.301139,0.698861,12.71400269,112.020577,True,Train,0.475719,3666.shp380,1424.229917
1153,Polygon,3682.shp,380,620348.7773,4847573.49,620346.4054,620351.1492,4847571.94,4847575.04,1154,14.70578,1.000023,0,16.28100586,14.705435,False,Train,0,3682.shp380,239.4192734
1154,Polygon,3724.shp,380,620340.6531,4847570.23,620335.51,620345.7961,4847563.122,4847577.338,1155,146.224112,0.833214,0.166786,14.20399963,175.494148,True,Train,0.023123,3724.shp380,2492.718814
1155,Polygon,3731.shp,380,620335.7102,4847575.339,620335.51,620335.9104,4847568.894,4847581.784,1156,5.161036,0.040202,0.959798,5.094002686,128.377821,True,Train,0.65512,3731.shp380,653.956965
1156,Polygon,3743.shp,380,620359.0418,4847614.003,620355.0066,620363.0769,4847612.296,4847615.71,1157,27.55039,0.491671,0.508329,6.104005737,56.034182,True,Train,0,3743.shp380,342.0329684
1157,Polygon,3947.shp,380,620390.4491,4847559.124,620386.1071,620394.791,4847555.71,4847562.539,1158,59.29888,0.664016,0.335984,22.29100464,89.303366,True,Train,0,3947.shp380,1990.661746
1158,Polygon,3951.shp,380,620391.921,4847577.137,620389.0061,620394.8359,4847574.195,4847580.08,1159,34.312454,1,0,6.854000244,34.312448,False,Train,0,3951.shp380,235.177527
1159,Polygon,3955.shp,380,620389.6296,4847584.018,620387.1095,620392.1496,4847581.097,4847586.939,1160,29.44376,1.000004,0,6.044006348,29.44363,False,Train,0,3955.shp380,177.9574866
1160,Polygon,3962.shp,380,620387.6864,4847589.791,620385.2061,620390.1667,4847587.499,4847592.084,1161,22.746335,1.000026,0,7.554007568,22.745753,False,Train,0,3962.shp380,171.8215903
1161,Polygon,3427.shp,381,620404.0782,4847607.512,620400.5072,620407.6492,4847603.941,4847611.082,1162,50.999594,0.999996,4E-06,6.914002686,50.99981,False,Train,0.311279,3427.shp381,352.6128233
1162,Polygon,3431.shp,381,620408.0527,4847606.568,620404.8135,620411.2918,4847603.597,4847609.539,1163,38.496002,0.999993,7E-06,6.414002686,38.496289,False,Train,0.412383,3431.shp381,246.915301
1163,Polygon,3435.shp,381,620425.1583,4847615.505,620421.905,620428.4116,4847615.3,4847615.71,1164,2.665103,0.048738,0.951262,13.41400024,54.68263,True,Train,0,3435.shp381,733.5128122
1164,Polygon,3445.shp,381,620428.0238,4847609.192,620425.6759,620430.3716,4847606.491,4847611.893,1165,25.370398,1.000008,0,3.644002686,25.370195,False,Train,0,3445.shp381,92.44905872
1165,Polygon,1470.shp,382,620497.3782,4847559.863,620492.1079,620502.6485,4847555.71,4847564.015,1166,87.539683,0.991711,0.008289,12.83399353,88.271323,False,Train,0.52537,1470.shp382,1132.873588
1166,Polygon,2056.shp,382,620503.2451,4847557.699,620498.3511,620508.139,4847555.71,4847559.687,1167,38.926478,0.403922,0.596078,20.37400147,96.371161,True,Train,0.704319,2056.shp382,1963.466175
1167,Polygon,246.shp,382,620494.2757,4847557.892,620483.3064,620505.2449,4847555.71,4847560.073,1168,95.722063,0.216261,0.783739,19.77399414,442.623856,True,Train,0.588335,246.shp382,8752.441535
1168,Polygon,3692.shp,382,620499.5201,4847608.517,620493.6108,620505.4294,4847603.753,4847613.281,1169,112.609985,0.999994,6E-06,15.00399963,112.610663,False,Train,0.537159,3692.shp382,1689.610346
1169,Polygon,3728.shp,382,620496.4715,4847605.82,620493.8181,620499.1248,4847602.941,4847608.7,1170,30.563408,1.00001,0,14.65399902,30.563112,False,Train,0.858978,3728.shp382,447.8718134
1170,Polygon,3762.shp,382,620505.1542,4847611.739,620502.7421,620507.5663,4847608.741,4847614.737,1171,28.927833,1.000037,0,8.644000244,28.926761,False,Train,0.421779,3762.shp382,250.0429291
1171,Polygon,4009.shp,382,620495.4072,4847609.976,620492.5082,620498.3062,4847606.166,4847613.786,1172,44.183659,0.999993,7E-06,13.56399414,44.183972,False,Train,0.756165,4009.shp382,599.3111373
1172,Polygon,2594.shp,383,620560.0473,4847578.49,620555.8456,620564.249,4847574.941,4847582.039,1173,59.654056,1.000003,0,11.49100525,59.653871,False,Train,0.938093,2594.shp383,685.4829448
1173,Polygon,2669.shp,383,620564.0724,4847576.993,620560.9508,620567.1939,4847573.747,4847580.239,1174,40.533951,0.999972,2.8E-05,12.29500732,40.535095,False,Train,0.775478,2669.shp383,498.3792899
1174,Polygon,2557.shp,383,620557.5281,4847573.747,620553.5063,620561.5492,4847569.41,4847578.083,1175,69.750132,0.999892,0.000108,14.8639978,69.757673,False,Train,0,2557.shp383,1036.877898
1175,Polygon,2749.shp,383,620564.7204,4847569.018,620562.0507,620567.39,4847566.796,4847571.24,1176,23.725447,0.999938,6.2E-05,15.49400024,23.726929,False,Train,0,2749.shp383,367.6250437
1176,Polygon,2788.shp,383,620563.6983,4847570.51,620560.0065,620567.39,4847566.796,4847574.224,1177,54.84386,1.00005,0,15.69399719,54.841092,False,Train,0,2788.shp383,860.6759439
1177,Polygon,2135.shp,383,620529.1908,4847557.895,620522.3894,620535.9922,4847555.71,4847560.079,1178,59.431993,0.292498,0.707502,16.52399292,203.187435,True,Train,0.003492,2135.shp383,3357.467737
1178,Polygon,2173.shp,383,620532.2778,4847583.49,620529.3062,620535.2494,4847580.541,4847586.44,1179,35.057748,1.000004,0,5.484002686,35.057604,False,Train,0.617601,2173.shp383,192.2559945
1179,Polygon,2212.shp,383,620536.9075,4847588.927,620532.0662,620541.7487,4847585.114,4847592.74,1180,73.830031,1.000005,0,10.25400147,73.829688,False,Train,0.826092,2212.shp383,757.0497289
1180,Polygon,2243.shp,383,620534.256,4847592.541,620528.9633,620539.5486,4847587.897,4847597.185,1181,98.310974,1.000001,0,10.43399292,98.310886,False,Train,0.368545,2243.shp383,1025.775088
1181,Polygon,2274.shp,383,620540.2168,4847585.861,620535.0518,620545.3818,4847582.84,4847588.882,1182,62.41386,1.000018,0,10.51400024,62.412743,False,Train,0.635084,2274.shp383,656.2075951
1182,Polygon,2308.shp,383,620537.1501,4847581.401,620533.1511,620541.149,4847577.982,4847584.82,1183,54.685641,0.999985,1.5E-05,11.52400757,54.686476,False,Train,0.800493,2308.shp383,630.2073633
1183,Polygon,2383.shp,383,620538.7749,4847576.576,620534.906,620542.6437,4847574.112,4847579.04,1184,38.132933,1.000003,0,11.44399292,38.132823,False,Train,0.459739,2383.shp383,436.3917564
1184,Polygon,2417.shp,383,620534.5142,4847579.39,620530.7507,620538.2776,4847574.741,4847584.039,1185,69.9806,0.99999,1E-05,11.60399414,69.981308,False,Train,0.719801,2417.shp383,812.062688
1185,Polygon,2451.shp,383,620548.4332,4847583.318,620544.9169,620551.9495,4847578.898,4847587.739,1186,62.174513,0.99999,1E-05,11.64400269,62.175127,False,Train,0.140595,2451.shp383,723.9673458
1186,Polygon,2477.shp,383,620552.7912,4847584.784,620550.8327,620554.7497,4847582.541,4847587.027,1187,17.574404,1.000017,0,8.264003296,17.574114,False,Train,0.762831,2477.shp383,145.232536
1187,Polygon,2516.shp,383,620555.2,4847581.14,620551.5506,620558.8494,4847576.741,4847585.539,1188,64.211923,0.999995,5E-06,9.643994751,64.212262,False,Train,0.490452,2516.shp383,619.2627177
1188,Polygon,2631.shp,383,620562.5,4847583.69,620558.451,620566.549,4847579.841,4847587.539,1189,62.341643,0.999987,1.3E-05,10.0539978,62.342434,False,Train,0.241539,2631.shp383,626.7906945
1189,Polygon,2710.shp,383,620565.2128,4847573.39,620560.0519,620570.3737,4847570.24,4847576.54,1190,65.028372,0.999987,1.3E-05,12.62500366,65.029227,False,Train,0.841166,2710.shp383,820.994229
1190,Polygon,2869.shp,383,620558.0716,4847598.663,620556.3832,620559.7599,4847596.741,4847600.585,1191,12.982736,1,0,4.614005127,12.982738,False,Train,0,2869.shp383,59.90241969
1191,Polygon,2896.shp,383,620546.6958,4847601.439,620543.0509,620550.3406,4847598.039,4847604.839,1192,49.574334,0.999989,1.1E-05,2.9,49.574893,False,Train,0.315674,2896.shp383,143.7671897
1192,Polygon,2936.shp,383,620543.5705,4847607.242,620537.8143,620549.3267,4847602.346,4847612.139,1193,112.746689,1.000011,0,8.80399292,112.745471,False,Train,0.138801,2936.shp383,992.6103284
1193,Polygon,3018.shp,383,620565.4,4847607.902,620563.3504,620567.4496,4847605.665,4847610.139,1194,18.34228,0.999977,2.3E-05,3.383996582,18.342699,False,Train,0,3018.shp383,62.07163072
1194,Polygon,3060.shp,383,620541.0051,4847564.556,620535.716,620546.2941,4847559.328,4847569.783,1195,110.60144,1.000006,0,14.57100342,110.600807,False,Train,0.001876,3060.shp383,1611.564737
1195,Polygon,3102.shp,383,620557.0425,4847561.246,620550.7356,620563.3493,4847555.71,4847566.781,1196,139.647534,0.662065,0.337935,19.19400635,210.927192,True,Train,0.595362,3102.shp383,4048.537862
1196,Polygon,3183.shp,383,620570.6304,4847564.34,620565.7508,620575.51,4847556.642,4847572.038,1197,150.24874,0.804232,0.195768,27.71400024,186.822711,True,Train,0.275473,3183.shp383,5177.604658
1197,Polygon,3224.shp,383,620571.7494,4847556.324,620567.9888,620575.51,4847555.71,4847556.939,1198,9.242803,0.062458,0.937542,27.85399963,147.983362,True,Train,0.241435,3224.shp383,4121.928511
1198,Polygon,3312.shp,383,620563.7665,4847558.824,620559.7069,620567.826,4847555.71,4847561.938,1199,50.569002,0.58983,0.41017,17.43400147,85.734896,True,Train,0.76397,3312.shp383,1494.702302
1199,Polygon,3346.shp,383,620560.7935,4847568.356,620553.507,620568.0796,4847559.875,4847576.838,1200,247.190298,1.000016,0,18.05400452,247.186351,False,Train,0.88241,3346.shp383,4462.703497
1200,Polygon,2099.shp,384,620615.8001,4847557.331,620613.2506,620618.3496,4847555.71,4847558.951,1201,16.526369,0.599042,0.400958,7.134001465,27.587998,True,Train,0.869451,2099.shp384,196.8128181
1201,Polygon,2154.shp,384,620609.9827,4847572.206,620605.2816,620614.6838,4847568.172,4847576.239,1202,75.846607,0.999985,1.5E-05,7.084006348,75.847733,False,Train,0.850917,2154.shp384,537.3058221
1202,Polygon,2170.shp,384,620610.9222,4847568.19,620608.1507,620613.6937,4847565.641,4847570.74,1203,28.263757,0.999992,8E-06,6.494002075,28.26399,False,Train,0.509653,2170.shp384,183.5464097
1203,Polygon,2200.shp,384,620602.8441,4847591.626,620600.9088,620604.7793,4847590.112,4847593.14,1204,11.717552,0.999981,1.9E-05,5.584004517,11.71777,False,Train,0.991297,2200.shp384,65.43208061
1204,Polygon,2147.shp,384,620605.7153,4847571.14,620601.951,620609.4795,4847568.041,4847574.24,1205,46.669171,1.000004,0,6.883994141,46.668997,False,Train,0.656684,2147.shp384,321.2691019
1205,Polygon,2166.shp,384,620605.1734,4847574.205,620602.917,620607.4298,4847572.124,4847576.286,1206,18.782725,0.999983,1.7E-05,6.334005127,18.783053,False,Train,0.73702,2166.shp384,118.971954
1206,Polygon,2150.shp,384,620608.2444,4847570.809,620606.5778,620609.911,4847568.779,4847572.84,1207,13.535792,0.999955,4.5E-05,6.903994141,13.536404,False,Train,0,2150.shp384,93.45525391
